platform,design,arm,arm_witnessed,seed,clk_period,gp_hpwl_final,gp_iterations,gp_segments,diverge_revert,ip_iterations,ip_residual,ip_converged,ip_hit_cap,ip_hpwl_first,ip_hpwl_last,src_odb_3_1,src_core_3_1,src_odb_3_3,src_core_3_3,min_period_wns,setup_ws,setup_tns,hold_ws,wirelength,grt_usage_pct,grt_overflow,grt_max_layer_usage_pct,grt_congested,drc,place_area,place_instances,gp_wall_s,serial,cores,loadavg_at_start,status,place_gp_sha1,skip_io_sha1,grt_sha1
asap7,gcd,odb,odb,6,310.0,516.892,317,4,False,5,1e-07,True,False,722727,640888,,,,,359.9602,-49.9602,-168.272,43.0284,12175,12.29,0,22.09,False,0,43.7837,408,1.21,False,4,5.09716796875,0,7562a37e1ad8f3126a6a,605cb056170d96b38adb,14a2801bef2d025d8e63
asap7,gcd,odb,odb,7,310.0,521.22,320,4,False,5,1e-07,True,False,723368,644595,,,,,358.1216,-48.1216,-164.689,43.9721,12602,12.5,0,20.74,False,0,43.8712,409,1.24,False,4,5.09716796875,0,61e3d7fef31b37b10290,63f3539ed50eec3af17b,53b03f7395fc4761927d
asap7,gcd,odb,odb,8,310.0,523.982,326,4,False,5,1.2e-07,True,False,725371,644456,,,,,356.9369,-46.9369,-135.836,44.2007,12220,12.38,0,24.6,False,0,43.7254,408,1.24,False,4,5.09716796875,0,2361d04aba43c72f8e48,db5b450928d34daefdd1,e1b036208ff01fe8eeb9
asap7,gcd,shipped,shipped,1,310.0,528.717,317,4,False,5,1.1e-07,True,False,721133,637513,43,261,0,314,360.325,-50.325,-168.151,43.4907,12220,12.48,0,24.34,False,0,43.9879,411,1.3,False,4,1.47705078125,0,734947984bd3fee97b5f,2d554c1abd4dad0ef796,4fec93236c1b8fd225c5
asap7,gcd,shipped,shipped,2,310.0,527.358,320,4,False,5,1e-07,True,False,725246,636629,43,261,0,314,357.8239,-47.8239,-137.242,42.4241,12585,12.74,0,28.39,False,0,44.2503,414,1.27,False,4,1.47705078125,0,c285857f21f59105bd33,2ba908cfb053bbf1b045,8a5fbcec1842496b178d
asap7,gcd,shipped,shipped,3,310.0,518.253,321,4,False,5,1.2e-07,True,False,722082,638240,43,261,0,314,360.1032,-50.1032,-147.968,43.2192,12152,12.2,0,21.66,False,0,43.7837,408,1.28,False,4,1.47705078125,0,884fa81ba3ef1f49c761,15a95570da0f4622207a,721bd70f4d7baa9c7d38
asap7,gcd,shipped,shipped,4,310.0,519.543,320,4,False,5,1e-07,True,False,723834,637872,43,261,0,314,359.3727,-49.3727,-160.058,43.1503,12448,12.56,0,23.79,False,0,43.7254,408,1.27,False,4,1.47705078125,0,461601694cb39ef5e44d,b8f9ae9b3a408ae5f066,d3e09a818bf89c52ba85
asap7,gcd,shipped,shipped,5,310.0,519.641,320,4,False,5,1.1e-07,True,False,723243,641345,43,261,0,314,360.3061,-50.3061,-162.964,43.2373,12084,12.32,0,24.71,False,0,43.9587,410,1.26,False,4,1.47705078125,0,0ea320d86a012750a368,0fe09ca997f806499c41,bf985c3fe4a31a06aa9e
asap7,gcd,shipped,shipped,6,310.0,520.885,322,4,False,5,1e-07,True,False,722727,635939,43,261,0,314,358.8277,-48.8277,-159.872,43.3452,12232,12.34,0,22.19,False,0,43.9587,410,1.25,False,4,1.47705078125,0,955defa08cbfe0508c71,605cb056170d96b38adb,156425d680cd985cb988
asap7,gcd,shipped,shipped,7,310.0,512.908,319,4,False,5,1.1e-07,True,False,723368,638688,43,261,0,314,359.3086,-49.3086,-162.196,43.8073,12072,12.25,0,24.23,False,0,43.9004,410,1.21,False,4,4.0625,0,4190ad315c53591dde91,63f3539ed50eec3af17b,18dc3527b38af46a865f
asap7,gcd,shipped,shipped,8,310.0,543.254,325,4,False,5,1.1e-07,True,False,725371,639567,43,261,0,314,362.324,-52.324,-170.744,43.658,12118,12.19,0,21.85,False,0,44.1337,412,1.2,False,4,4.0625,0,02b0ce6f412e51d7556d,db5b450928d34daefdd1,11dd0c9f9c333bd70c21
asap7,gcd,spread,spread,1,310.0,528.348,331,4,False,5,1e-07,True,False,740212,644918,,,,,360.7723,-50.7723,-175.183,43.857,12540,12.77,0,22.87,False,0,43.9004,410,1.22,False,4,6.8466796875,0,a9509d6835400ed8c199,1719115dfdf41de1a49b,e7e43be78f0dfc59e312
asap7,gcd,spread,spread,2,310.0,537.264,333,4,False,5,5e-08,True,False,738976,648051,,,,,360.2994,-50.2994,-171.498,43.2364,12397,12.52,0,25.42,False,0,44.0753,412,1.23,False,4,6.8466796875,0,4adb7000fa9ef6b61dfc,8d911036f52edebed31e,7d2f9bc5693c5a546307
asap7,gcd,spread,spread,3,310.0,526.936,328,4,False,5,9e-08,True,False,721969,646389,,,,,360.49739999999997,-50.4974,-172.76,43.6056,12334,12.49,0,23.36,False,0,44.3086,414,1.24,False,4,6.8466796875,0,5e504b15231deb6108db,e4a597b63fac8951a4ed,d8a134390022a2af4e9c
asap7,gcd,spread,spread,4,310.0,530.363,325,4,False,5,1.1e-07,True,False,721672,646109,,,,,357.262,-47.262,-160.06,43.5514,12158,12.26,0,21.32,False,0,44.1628,413,1.22,False,4,6.8466796875,0,8183af13d66ea9796628,2e54966f0b02307db007,ec53882cc6dffa883e8d
asap7,gcd,spread,spread,5,310.0,523.027,327,4,False,5,5e-08,True,False,722092,646155,,,,,358.7407,-48.7407,-138.471,43.9085,12038,12.26,0,25.94,False,0,44.2211,413,1.23,False,4,7.259765625,0,847411234f3bb9d01457,3cd52036b3fef8df2bff,8640c7e39e2b295f3a99
asap7,gcd,spread,spread,6,310.0,535.803,326,4,False,5,1.2e-07,True,False,721183,652371,,,,,362.275,-52.275,-160.579,44.6228,11935,12.18,0,23.62,False,0,44.0753,412,1.22,False,4,7.259765625,0,c779469d90338b4f62b0,63e561e29fa666935cc9,c407eeb6b3831519bec5
asap7,gcd,spread,spread,7,310.0,542.171,323,4,False,5,1.2e-07,True,False,736407,648485,,,,,357.8725,-47.8725,-135.353,42.433,12329,12.57,0,23.22,False,0,44.2503,414,1.14,False,4,7.78662109375,0,b37d69c5f4eb0cedf839,a0e16094cb32c3588fdf,7d4074c1e5559a32f186
asap7,gcd,spread,spread,8,310.0,509.589,325,4,False,5,9e-08,True,False,721405,648593,,,,,360.6693,-50.6693,-150.882,44.3139,11964,12.11,0,21.12,False,0,43.9879,411,1.15,False,4,7.78662109375,0,6c71e63da7fe5e3f6f07,b03b276e2e6d214d8eeb,7e2f8fda2e08ea62f1c3
asap7,ibex,anchored,anchored,1,1000.0,61511.98,446,4,False,5,3.51e-06,True,False,69874192,33495268,,,,,1000.398237,-0.398237,-0.398237,37.2262,116230,16.84,0,28.44,False,0,2330.95,20421,22.59,False,4,18.185546875,0,7f4a5447d92eee73a533,002419902f2b9d2395c1,33b5d6bbb8abb254be47
asap7,ibex,anchored,anchored,2,1000.0,61329.06,445,4,False,5,4.61e-06,True,False,69847106,33569899,,,,,1006.13309,-6.13309,-179.115,36.9124,117374,16.84,0,27.93,False,0,2333.08,20428,22.66,False,4,16.85107421875,0,bdbab1a35588ffd2cff3,891bc65aea4b17f13d96,34e78f977eab3ddc9dc9
asap7,ibex,anchored,anchored,3,1000.0,61900.0,445,4,False,5,2.22e-06,True,False,69828848,33452588,,,,,1001.91569,-1.91569,-13.2571,37.0395,116403,16.88,0,28.47,False,0,2331.49,20420,22.86,False,4,18.07373046875,0,e35c4233a7b851b4b4d3,a8503a6f1f4d75628c46,5d8c6593158a0f6f8f8e
asap7,ibex,anchored,anchored,4,1000.0,61378.33,445,4,False,5,9.4e-06,True,False,69876142,33473484,,,,,1003.93141,-3.93141,-48.7104,36.911,116250,16.73,0,28.68,False,0,2329.08,20397,21.34,False,4,18.44873046875,0,6a998436b5195f5dfcc2,e5dbc9815c3f1e9df0ff,d7dddfd9277cc6097331
asap7,ibex,anchored,anchored,5,1000.0,61557.78,446,4,False,5,6.69e-06,True,False,69841194,33484221,,,,,1001.90081,-1.90081,-37.098,36.3553,117511,16.89,0,27.83,False,0,2328.86,20390,22.2,False,4,18.45458984375,0,3d7dfe82b2579506753a,414bcab321f6788f0eb8,3bc059a1379e4190cb1a
asap7,ibex,anchored,anchored,6,1000.0,61103.48,446,4,False,5,5.65e-06,True,False,69795853,33506424,,,,,1002.83829,-2.83829,-22.5248,37.5032,115793,16.68,0,28.65,False,0,2332.86,20410,22.47,False,4,18.177734375,0,d8fda4edd4ef9755e698,ded0db8c952e54d5320a,57ea02caf9f21353dbb8
asap7,ibex,anchored,anchored,7,1000.0,61775.5,445,4,False,5,3.2e-06,True,False,69843911,33586631,,,,,1002.92133,-2.92133,-10.8678,36.4643,116598,16.8,0,27.91,False,0,2333.98,20441,22.4,False,4,16.84375,0,a52e76e8c99bc840f418,8601829093b04df86622,f364f46e3907e09752d1
asap7,ibex,anchored,anchored,8,1000.0,61766.65,444,4,False,5,6.06e-06,True,False,69890372,33512211,,,,,1003.80229,-3.80229,-67.9432,36.0858,116825,16.86,0,27.79,False,0,2331.72,20428,23.4,False,4,17.33251953125,0,c9c331a4ca7b8c9a679c,e52f130c47d6e133c587,eab0e5e363496889cd9e
asap7,ibex,odb,odb,1,1000.0,61698.85,446,4,False,7,4.87e-06,True,False,69874192,33797270,,,,,1001.53355,-1.53355,-9.8056,37.7013,117030,16.92,0,27.37,False,0,2331.14,20414,21.98,False,4,19.82470703125,0,4ebb6f23af70ed686da9,002419902f2b9d2395c1,9e66f2751f244907a9ac
asap7,ibex,odb,odb,2,1000.0,61667.58,445,4,False,5,6.03e-06,True,False,69847106,34157355,,,,,1011.4411,-11.4411,-1540.2,38.1526,116468,16.77,0,28.47,False,0,2335.09,20444,20.52,False,4,19.7841796875,0,41713b5ae317abb220fe,891bc65aea4b17f13d96,1c20c2562b1fef0fea13
asap7,ibex,odb,odb,3,1000.0,61864.62,446,4,False,5,8.76e-06,True,False,69828848,34102804,,,,,1002.17071,-2.17071,-8.04801,33.0411,116984,16.89,0,28.9,False,0,2334.99,20437,20.2,False,4,18.55517578125,0,19b4340cf3ef91122b48,a8503a6f1f4d75628c46,23924c9406d65bc19cbd
asap7,ibex,odb,odb,4,1000.0,61579.66,447,4,False,5,8.48e-06,True,False,69876142,34100112,,,,,1007.0981,-7.0981,-162.245,37.4778,116645,16.83,0,29.69,False,0,2331.2,20410,24.85,False,4,16.92529296875,0,026b25d37b4bd8f5039c,e5dbc9815c3f1e9df0ff,23860b9a82bc61f4af6e
asap7,ibex,odb,odb,5,1000.0,61723.2,446,4,False,5,7.63e-06,True,False,69841194,34114768,,,,,1002.36089,-2.36089,-21.1831,38.2466,116213,16.83,0,29.12,False,0,2331.66,20408,24.29,False,4,19.78173828125,0,bcab63a0670579ad5018,414bcab321f6788f0eb8,532bdcced9746fcf8235
asap7,ibex,odb,odb,6,1000.0,61313.77,446,4,False,5,9.61e-06,True,False,69795853,34133419,,,,,1002.84817,-2.84817,-48.1662,36.0384,116473,16.71,0,28.35,False,0,2334.4,20435,23.06,False,4,20.02392578125,0,5ded9fce22d7a55a4da7,ded0db8c952e54d5320a,d2fd023622fba55ec6c2
asap7,ibex,odb,odb,7,1000.0,61890.32,447,4,False,5,9.04e-06,True,False,69843911,34208799,,,,,1001.05826,-1.05826,-1.44784,32.1673,116344,16.88,0,30.5,False,0,2331.15,20410,22.83,False,4,19.2275390625,0,cd243e8e085864c889e5,8601829093b04df86622,383174c26a37771c5722
asap7,ibex,odb,odb,8,1000.0,61403.42,445,4,False,5,7.03e-06,True,False,69890372,34139152,,,,,1001.76603,-1.76603,-15.9106,37.243,116725,16.78,0,28.3,False,0,2335.6,20448,21.52,False,4,19.09814453125,0,e106f94bd3290fc9efd0,e52f130c47d6e133c587,75455746af63a82eb162
asap7,ibex,shipped,shipped,1,1000.0,61566.76,451,4,False,5,6.91e-06,True,False,69874192,33454445,0,18596,0,18839,1001.61482,-1.61482,-28.8641,36.6577,116834,16.87,0,28.09,False,0,2331.6,20406,20.54,False,4,6.51953125,0,e1802a908308de2c09fb,002419902f2b9d2395c1,65063f3a9aa5fbc81f70
asap7,ibex,shipped,shipped,2,1000.0,61600.36,450,4,False,6,5.31e-06,True,False,69847106,33617273,0,18596,0,18839,1002.74836,-2.74836,-56.4532,37.868,117658,16.87,0,25.63,False,0,2337.9,20465,20.07,False,4,6.51953125,0,50c7ac54bf080cb34c33,891bc65aea4b17f13d96,3188ba9dad5113f07bef
asap7,ibex,shipped,shipped,3,1000.0,61511.72,450,4,False,5,4.6e-06,True,False,69828848,33411071,0,18596,0,18839,1005.75118,-5.75118,-97.4374,35.0143,117319,16.86,0,29.7,False,0,2331.6,20427,20.52,False,4,6.51953125,0,6088f109fe9c9f48fd26,a8503a6f1f4d75628c46,d9998443ab274bc6b1af
asap7,ibex,shipped,shipped,4,1000.0,61435.93,451,4,False,5,5.77e-06,True,False,69876142,33438194,0,18596,0,18839,1005.75684,-5.75684,-115.35,37.7766,117276,16.81,0,27.66,False,0,2331.95,20411,20.19,False,4,6.51953125,0,d563c754e7a388b081ad,e5dbc9815c3f1e9df0ff,1ec1c55898c484e6572c
asap7,ibex,shipped,shipped,5,1000.0,61498.69,450,4,False,5,2.73e-06,True,False,69841194,33449854,0,18596,0,18839,1001.38112,-1.38112,-8.06366,38.0195,116970,16.86,0,28.04,False,0,2332.63,20424,19.8,False,4,6.51953125,0,1731ca940570b1fd4c9c,414bcab321f6788f0eb8,f69dcabc8d10ded5fb24
asap7,ibex,shipped,shipped,6,1000.0,61629.99,450,4,False,5,4.11e-06,True,False,69795853,33458419,0,18596,0,18839,1000.858758,-0.858758,-2.40852,37.2826,117189,16.95,0,28.52,False,0,2332.1,20425,20.43,False,4,6.51953125,0,a4a02475b7160585b8f3,ded0db8c952e54d5320a,fe484342d07c1f7faf4d
asap7,ibex,shipped,shipped,7,1000.0,61740.39,450,4,False,6,5.44e-06,True,False,69843911,33636378,0,18596,0,18839,1002.39764,-2.39764,-6.65779,32.1178,116846,16.88,0,28.71,False,0,2334.29,20430,22.09,False,4,22.1123046875,0,1c181b1f8ad0ebeeb06e,8601829093b04df86622,d6b511df4717e877ea04
asap7,ibex,shipped,shipped,8,1000.0,61150.14,449,4,False,5,3.99e-06,True,False,69890372,33479162,0,18596,0,18839,1003.47633,-3.47633,-56.3167,38.4077,117295,16.74,0,27.47,False,0,2334.9,20448,21.52,False,4,19.82470703125,0,7446e155cea741dfdf00,e52f130c47d6e133c587,8f52be8746473b3a9995
asap7,ibex,spread,spread,1,1000.0,61551.06,451,4,False,10,4.96e-06,True,False,73771536,33833238,,,,,1002.31515,-2.31515,-23.8837,37.6269,116806,16.91,0,31.25,False,0,2332.03,20438,24.8,False,4,17.97412109375,0,78f1b362427ae6ed15c5,b551cf342d4b66620c42,f99c0e41d5092825a46f
asap7,ibex,spread,spread,2,1000.0,61613.71,450,4,False,7,9.46e-06,True,False,72135618,33697194,,,,,1000.161871,-0.161871,-0.161871,32.9169,116458,16.82,0,28.98,False,0,2331.44,20418,22.59,False,4,19.9140625,0,d85557d97459f90cc3d0,412dcda2d4816370b3f3,a33f94866795594de742
asap7,ibex,spread,spread,3,1000.0,61367.72,451,4,False,9,7.7e-06,True,False,72886409,33759708,,,,,1001.15563,-1.15563,-4.75842,38.2673,116219,16.73,0,29.22,False,0,2329.72,20395,22.53,False,4,19.0224609375,0,18ca46714a7142e7466f,680a7b069d4884cb2bf9,ce06f9177c4af29a2d8f
asap7,ibex,spread,spread,4,1000.0,61240.78,451,4,False,9,6.82e-06,True,False,73743493,33964677,,,,,1000.960232,-0.960232,-2.32181,37.5333,116132,16.79,0,29.19,False,0,2327.73,20380,22.85,False,4,18.9404296875,0,b497656d789b13d1f554,143689a29e45453058cd,39ff05ea07e88b156e91
asap7,ibex,spread,spread,5,1000.0,61450.14,450,4,False,8,8.92e-06,True,False,72786862,33656204,,,,,1001.4786,-1.4786,-4.48741,37.8594,116409,16.87,0,30.21,False,0,2331.3,20402,23.22,False,4,17.19970703125,0,7513e9e7bdcabb6f4e66,f9e1c2dfd2eb16ddc5bb,8967f3c42dbfe84e4780
asap7,ibex,spread,spread,6,1000.0,61386.26,450,4,False,7,8.42e-06,True,False,73299071,33746223,,,,,1002.01283,-2.01283,-6.10167,38.1056,116973,16.86,0,29.06,False,0,2332.28,20415,22.39,False,4,17.19970703125,0,702e2164c0bdc4b0ca19,7b921716c8fba2fdd978,4641f67c7e73c370fa64
asap7,ibex,spread,spread,7,1000.0,61143.77,451,4,False,7,5.42e-06,True,False,73592167,34194592,,,,,999.438005,0.561995,0,37.8253,116223,16.82,0,29.65,False,0,2327.01,20363,22.04,False,4,16.03857421875,0,9e12faf054b1c465a692,58f06187d37cfff5ba32,04707e149b904d649616
asap7,ibex,spread,spread,8,1000.0,61397.97,449,4,False,9,7.98e-06,True,False,72058024,33715873,,,,,1002.41873,-2.41873,-25.5733,37.2089,116077,16.79,0,28.62,False,0,2328.66,20377,21.61,False,4,18.94921875,0,33e51e069596b5d9d256,9a94cd054b95d5319eca,3b61553fa611eb0e346f
asap7,jpeg,anchored,anchored,1,545.0,124264.1,469,4,False,20,0.00012808,False,True,151634359,49282174,,,,,644.9011,-99.9011,-29093.6,29.2381,2451364,18.55,0,30.49,False,0,7024.99,58172,46.86,False,4,17.69384765625,0,3cfd9b604475ec92ae72,037350fc102a12dd5588,11f586744cbedc231d4f
asap7,jpeg,anchored,anchored,2,545.0,126261.4,470,4,False,20,0.00014526,False,True,151607252,49332151,,,,,646.095,-101.095,-29606,25.3179,2466783,18.78,0,30.8,False,0,7013.24,58029,45.58,False,4,16.818359375,0,63a08c770d29053bb25a,1d947ea466a59ca488da,404d6c848f4e5cc80759
asap7,jpeg,anchored,anchored,3,545.0,125266.0,470,4,False,20,0.00013499,False,True,151533583,49425671,,,,,641.4828,-96.4828,-27577,29.6994,2450943,18.64,0,30.88,False,0,7002.13,57929,50.19,False,4,22.478515625,0,14cec4f9220e12069d51,a5e0afcaab2c8dbdfd81,bf0e7a1dbb098c20667a
asap7,jpeg,anchored,anchored,4,545.0,125224.7,468,4,False,20,0.00012731,False,True,151544408,49399786,,,,,642.0842,-97.0842,-27839.5,26.7182,2457076,18.64,0,30.53,False,0,7020.75,58096,53.65,False,4,20.4443359375,0,6ef0fee4aba301e78783,703b2173b7f09c6f38d4,4e744f54e8cfc6b2e31a
asap7,jpeg,anchored,anchored,5,545.0,125356.1,469,4,False,20,0.00012869,False,True,151516330,49388829,,,,,639.6784,-94.6784,-28213.2,29.1915,2460872,18.71,0,31.51,False,0,7028.07,58182,52.63,False,4,20.65673828125,0,87b4052ef8a216bc9859,404546fd813d8fdf7793,e11fcb1b72e7f6d1e5e4
asap7,jpeg,anchored,anchored,6,545.0,124982.7,470,4,False,20,0.00014345,False,True,151227409,49238266,,,,,645.721,-100.721,-28974.6,26.9737,2453348,18.6,0,30.45,False,0,7010.53,57991,49.79,False,4,18.79345703125,0,4e2b44efc41b0e80e096,49aa8ed529e22759d971,7512a104b093cb38a80e
asap7,jpeg,anchored,anchored,7,545.0,121291.8,466,4,False,20,0.00029095,False,True,151565457,49806176,,,,,631.9437,-86.9437,-24031.5,27.1544,2404208,18.15,0,29.85,False,0,6991.07,57802,45.07,False,4,15.91455078125,0,595b4b24ca3334fc490a,65a092e6986a46b16eda,2430a9fc5278d47582a0
asap7,jpeg,anchored,anchored,8,545.0,125118.4,469,4,False,20,0.00014301,False,True,151513220,49272704,,,,,639.6659999999999,-94.666,-26833.3,28.3098,2441988,18.55,0,30.64,False,0,7018.97,58095,47.4,False,4,13.087890625,0,501884922b46ec6bf3cc,ebb8ff02680f774e6315,61e149eecf5b3a1da7d5
asap7,jpeg,odb,odb,1,545.0,125848.9,469,4,False,20,0.00016598,False,True,152188086,49804013,,,,,646.622,-101.622,-29447.9,27.8816,2457879,18.62,0,31.29,False,0,7021.01,58111,49.27,False,4,22.74169921875,0,487f317268d6a567edc5,bfd482df5d8244f4309f,5ea9c9ad1d1b56a24ce2
asap7,jpeg,odb,odb,2,545.0,126347.3,470,4,False,20,0.00014516,False,True,152151771,49836092,,,,,636.9,-91.9,-27141.4,27.9483,2460547,18.78,0,31.12,False,0,7026,58180,47.09,False,4,19.24072265625,0,64f0662f9c0ba65e4bdf,3bdba2b3a3fb6c044dfd,53bebb3e5850f7c82f1e
asap7,jpeg,odb,odb,3,545.0,123044.6,467,4,False,20,0.00095129,False,True,152236914,49855657,,,,,646.725,-101.725,-28589.8,29.3757,2412051,18.27,0,30.64,False,0,6997.36,57856,48.54,False,4,15.078125,0,9ccc5973f30d6794cd0e,4553cd4a8cca6d34ce66,47e7701a916c1712ac5d
asap7,jpeg,odb,odb,4,545.0,126107.4,469,4,False,20,0.00019355,False,True,152422503,49858842,,,,,645.76,-100.76,-28276.8,27.0232,2464434,18.71,0,30.82,False,0,7012.22,58032,48.35,False,4,14.59130859375,0,00bab07b6be225bf04ba,0216cdcd0ca033a3d642,1ebf037620ddc5bb7595
asap7,jpeg,odb,odb,5,545.0,126267.8,469,4,False,20,0.00017873,False,True,152411459,49920072,,,,,636.9241,-91.9241,-27390.4,27.1102,2465745,18.74,0,30.95,False,0,7015.37,58080,54.88,False,4,22.22216796875,0,87999ea0e851e4e72bb6,912a5589bf6a48a3569e,79d8ab2b3c3db2746f03
asap7,jpeg,odb,odb,6,545.0,127687.2,470,4,False,20,0.00017629,False,True,152020394,49818987,,,,,646.774,-101.774,-30010.8,28.3885,2487109,18.97,0,31.17,False,0,7034.66,58260,55.64,False,4,21.55712890625,0,1458f23023513950e2ee,d18b24a43a253dc6d1df,c6118d7fa382b1a46351
asap7,jpeg,odb,odb,7,545.0,126919.2,469,4,False,20,0.00017857,False,True,152487323,49978418,,,,,645.645,-100.645,-28612.7,28.3565,2479368,18.85,0,30.68,False,0,7038.63,58304,48.41,False,4,19.9072265625,0,52d8ccfc91009554a7e5,508a7d10352430d3ddf0,7b8b4c7cc3f23836f274
asap7,jpeg,odb,odb,8,545.0,127403.1,470,4,False,20,0.00018762,False,True,151800492,49884265,,,,,650.116,-105.116,-28892.2,26.768,2490768,19.02,0,31.56,False,0,7031.76,58241,48.26,False,4,19.2138671875,0,8538129d57416e1d8674,c4ca0ae7cb148f6481a6,869f82b5087aa388d5e2
asap7,jpeg,shipped,shipped,1,545.0,124968.9,469,4,False,20,0.00018915,False,True,152188086,49176393,6038,45663,0,45708,649.071,-104.071,-30107.9,28.7481,2450789,18.57,0,31.24,False,0,7051.37,58441,52.82,False,4,5.36962890625,0,ca1d555faf2892c9aac9,bfd482df5d8244f4309f,bf18ad0bd58d52295185
asap7,jpeg,shipped,shipped,2,545.0,126553.7,469,4,False,20,0.0001845,False,True,152151771,49214804,6038,45663,0,45708,637.3056,-92.3056,-27197.5,26.5337,2477784,18.85,0,31.37,False,0,7037.46,58297,53.15,False,4,5.36962890625,0,df433245d4bd7dda495e,3bdba2b3a3fb6c044dfd,f48ad10bc99f6949d321
asap7,jpeg,shipped,shipped,3,545.0,125576.4,471,4,False,20,0.00016883,False,True,152236914,49172534,6038,45663,0,45708,643.4653,-98.4653,-29136.3,28.8113,2453160,18.63,0,30.93,False,0,7020.21,58141,53.27,False,4,5.36962890625,0,4b45327114bc5fd979a9,4553cd4a8cca6d34ce66,3e26bf0f001c3ef9ad1d
asap7,jpeg,shipped,shipped,4,545.0,125786.0,470,4,False,20,0.00016803,False,True,152422503,49204529,6038,45663,0,45708,639.2787,-94.2787,-27670.1,27.6436,2471007,18.75,0,31.21,False,0,7019.61,58108,52.21,False,4,5.36962890625,0,ed06e5048623bce96046,0216cdcd0ca033a3d642,2ed76efd939b494bb204
asap7,jpeg,shipped,shipped,5,545.0,125806.9,470,4,False,20,0.00021882,False,True,152411459,49219014,6038,45663,0,45708,655.075,-110.075,-32931.9,27.6339,2462177,18.72,0,30.94,False,0,7031.26,58238,53.23,False,4,5.36962890625,0,03ece52152c5382967bc,912a5589bf6a48a3569e,e59833c51ee7d855cd9f
asap7,jpeg,shipped,shipped,6,545.0,126368.1,472,4,False,20,0.00016898,False,True,152020394,49165720,6038,45663,0,45708,641.9426,-96.9426,-27544.5,26.901,2465728,18.73,0,30.78,False,0,7025.04,58163,52.16,False,4,5.36962890625,0,57ea712899d69b4f6222,d18b24a43a253dc6d1df,d250b264b392e18e8b37
asap7,jpeg,shipped,shipped,7,545.0,126329.5,470,4,False,20,0.00015337,False,True,152487323,49213187,6038,45663,0,45708,639.1554,-94.1554,-27727.9,27.9439,2466840,18.81,0,31.14,False,0,7026.38,58167,52.26,False,4,24.6416015625,0,e049a30c320885a5a133,508a7d10352430d3ddf0,8ebecbf3a0337698192c
asap7,jpeg,shipped,shipped,8,545.0,127150.9,472,4,False,20,0.00018537,False,True,151800492,49180606,6038,45663,0,45708,640.4699,-95.4699,-26737.2,25.735,2484869,18.84,0,31.12,False,0,7023.75,58156,51.0,False,4,24.1005859375,0,e15ede97c88e18e35e45,c4ca0ae7cb148f6481a6,2b21902b36cab6b947d9
asap7,jpeg,spread,spread,1,545.0,128827.1,469,4,False,20,0.00010239,False,True,184795999,50035728,,,,,641.6326,-96.6326,-28302,29.4218,2498817,19.09,0,32.03,False,0,7046.76,58386,56.43,False,4,21.208984375,0,9fa2963bb9b7ea897eb1,7877115674de8cb52152,2f4c8cf07aeb45c30ceb
asap7,jpeg,spread,spread,2,545.0,127115.1,471,4,False,20,0.00010353,False,True,184697839,49968703,,,,,638.3439,-93.3439,-26894.5,26.0203,2480064,18.86,0,31.73,False,0,7027.08,58198,51.68,False,4,20.51513671875,0,e6d02c5c3c506269f799,e9be16c071d8c408e088,1b793e6a3042d048e60f
asap7,jpeg,spread,spread,3,545.0,130655.7,470,4,False,20,0.00010285,False,True,185109104,50094266,,,,,642.2731,-97.2731,-29267.8,25.9075,2516293,19.26,0,32.1,False,0,7030.14,58241,53.0,False,4,18.92431640625,0,3d59a2338adda88ce43c,e3df283d159ce0d454eb,6af3660ab91eb9e1f07e
asap7,jpeg,spread,spread,4,545.0,129439.3,471,4,False,20,8.726e-05,False,True,184199808,50109750,,,,,645.571,-100.571,-28607.4,28.5858,2502414,19.08,0,31.96,False,0,7025.26,58168,50.11,False,4,16.58642578125,0,89a327e47693629f04a8,28a9bf327011b342678f,7730abcf041d80eac5a6
asap7,jpeg,spread,spread,5,545.0,128561.8,470,4,False,20,9.163e-05,False,True,184214497,50107463,,,,,643.2529,-98.2529,-28061.1,29.4011,2492484,19.02,0,31.45,False,0,7037.4,58279,48.11,False,4,15.8583984375,0,cb05907c1a8e1249d660,3963083f50993c97ad34,89382b2fad026bdc2400
asap7,jpeg,spread,spread,6,545.0,128624.0,471,4,False,20,0.00011324,False,True,185443010,49970583,,,,,644.5168,-99.5168,-29402.9,29.5279,2507886,19.07,0,31.36,False,0,7045.9,58375,47.61,False,4,15.66259765625,0,e1f30727cb1b03577a89,f89be5a1dcf8f3a5b4e7,adc04815d27dcdcf8398
asap7,jpeg,spread,spread,7,545.0,128829.4,470,4,False,20,9.779e-05,False,True,183995495,50039363,,,,,636.3816,-91.3816,-26548.3,28.2308,2483524,18.97,0,31.11,False,0,7014.88,58045,57.34,False,4,20.7724609375,0,505cd006ca3d5862f2c3,c040c8615f976c8ae5ff,560476be1795d681ff71
asap7,jpeg,spread,spread,8,545.0,127025.2,469,4,False,20,0.0001475,False,True,185754150,49965692,,,,,649.588,-104.588,-29888,26.6674,2475749,18.87,0,31.73,False,0,7044.21,58394,54.84,False,4,19.029296875,0,2e530d153bae4c089771,952e5d6574d0c050c6c3,41bccd4f0d8fab792654
